open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1528934400000,475.47,529.0,460.0,519.29,206093.0733,1529020799999,102374389.9984429,156597,0,0,0
1529020800000,519.3,521.0,481.62,487.48,160532.53607,1529107199999,80145974.8516328,122246,0,0,0
1529107200000,487.47,503.28,483.72,496.74,131095.45173,1529193599999,64919187.0546742,96076,0,0,0
1529193600000,496.45,507.6,492.7,497.14,117316.93221,1529279999999,58745118.7144018,92111,0,0,0
1529280000000,497.15,524.48,487.27,517.95,143826.68272,1529366399999,72402471.3508738,119818,0,0,0
1529366400000,517.77,548.2,510.01,537.97,148148.38064,1529452799999,78382588.5359899,130777,0,0,0
1529452800000,537.68,542.02,515.08,536.49,123892.0424,1529539199999,65285793.6546276,99322,0,0,0
1529539200000,536.34,544.98,521.11,526.18,79862.90544,1529625599999,42586318.499719,77470,0,0,0
1529625600000,526.32,526.44,450.0,462.09,212659.53437,1529711999999,102306774.8175146,166517,0,0,0
1529712000000,462.4,481.0,455.0,473.41,94465.26834,1529798399999,44316379.4652718,85397,0,0,0
1529798400000,473.4,475.81,419.53,454.41,198264.10079,1529884799999,88505534.6557815,152764,0,0,0
1529884800000,454.29,474.47,444.37,458.7,122942.1165,1529971199999,56436062.4475766,113720,0,0,0
1529971200000,459.04,460.81,429.0,429.34,84003.09976,1530057599999,37307967.112198,64251,0,0,0
1530057600000,429.81,445.95,420.19,441.64,99156.36437,1530143999999,42947280.7164346,73853,0,0,0
1530144000000,441.36,443.96,416.45,420.22,112309.56714,1530230399999,48557224.7656124,120860,0,0,0
1530230400000,420.48,442.0,404.48,434.77,159495.30942,1530316799999,66573394.2822851,114615,0,0,0
1530316800000,434.77,463.15,434.51,454.09,157169.20242,1530403199999,70748384.8544428,105384,0,0,0
1530403200000,454.2,457.77,443.73,452.1,111226.62846,1530489599999,50173671.4201597,78500,0,0,0
1530489600000,452.14,481.83,444.16,476.25,182585.11018,1530575999999,84408714.7116776,135295,0,0,0
1530576000000,476.32,486.98,457.0,461.82,186954.55478,1530662399999,88130206.0472561,139942,0,0,0
1530662400000,461.78,482.7,458.02,467.38,101886.20199,1530748799999,48042056.081608,81396,0,0,0
