open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1508889600000,5506.92,5704.96,5286.98,5689.99,2282.813205,1508975999999,12544847.89154201,12026,0,0,0
1508976000000,5670.1,5939.99,5650.0,5861.77,1972.965882,1509062399999,11417126.63602561,11429,0,0,0
1509062400000,5861.77,5980.0,5649.24,5768.83,1403.706416,1509148799999,8167069.73635031,8305,0,0,0
1509148800000,5768.79,5850.02,5630.03,5719.64,1276.754412,1509235199999,7308076.01911184,8556,0,0,0
1509235200000,5709.98,6189.88,5648.01,6169.98,1804.778173,1509321599999,10620967.62459168,10651,0,0,0
1509321600000,6133.01,6248.68,6030.0,6120.5,1473.687043,1509407999999,9030219.28673499,9027,0,0,0
1509408000000,6120.52,6498.01,6100.0,6463.0,1511.774925,1509494399999,9487640.8400991,12503,0,0,0
1509494400000,6463.0,6774.67,6338.02,6753.98,1675.615188,1509580799999,10951171.07254041,16775,0,0,0
1509580800000,6753.98,7300.0,6685.1,7019.98,2503.610803,1509667199999,17369001.33091877,20222,0,0,0
1509667200000,7010.31,7346.34,6923.0,7115.04,1891.497592,1509753599999,13614451.74654126,15375,0,0,0
1509753600000,7115.02,7480.99,6901.0,7357.09,1399.191767,1509839999999,10064538.39659038,13395,0,0,0
1509840000000,7357.27,7590.25,7279.02,7345.01,1207.83233,1509926399999,9000403.86573288,11090,0,0,0
1509926400000,7345.1,7401.0,6906.0,6960.12,1763.019261,1510012799999,12673524.6216398,13525,0,0,0
1510012800000,6981.72,7198.49,6901.0,7064.04,1440.259494,1510099199999,10173272.33780804,13132,0,0,0
1510099200000,7070.0,7770.02,6651.0,7303.0,2822.298802,1510185599999,20491286.19840822,24381,0,0,0
1510185600000,7303.01,7392.0,7015.0,7079.99,1913.398308,1510271999999,13798534.34721742,13818,0,0,0
1510272000000,7079.0,7279.91,6255.01,6506.98,3254.704105,1510358399999,22083345.18396158,18889,0,0,0
1510358400000,6503.0,6797.98,6100.0,6245.05,2754.156861,1510444799999,17681445.46474999,17840,0,0,0
1510444800000,6245.05,6630.0,5325.01,5811.03,4968.483069,1510531199999,29711508.60084671,31069,0,0,0
1510531200000,5839.94,6697.47,5699.99,6465.99,2621.243039,1510617599999,16498136.09913936,16165,0,0,0
1510617600000,6465.99,6684.98,6311.07,6574.99,1254.292531,1510703999999,8168729.97122799,10476,0,0,0
1510704000000,6575.99,7298.0,6575.99,7240.06,1779.605845,1510790399999,12446186.45092821,10313,0,0,0
1510790400000,7240.14,7940.0,7076.0,7864.5,2331.95675,1510876799999,17499577.25815967,14961,0,0,0
1510876800000,7876.98,7989.0,7451.0,7699.19,3982.395925,1510963199999,31024092.61951179,22012,0,0,0
1510963200000,7680.01,7819.99,7422.0,7761.94,3954.266477,1511049599999,30334498.31525712,18383,0,0,0
1511049600000,7761.94,8123.15,7650.33,8038.0,3867.340444,1511135999999,30322635.7689457,14897,0,0,0
1511136000000,8057.11,8319.99,7954.0,8212.0,3886.634348,1511222399999,31567135.38731295,20101,0,0,0
1511222400000,8212.49,8400.0,7801.0,8119.51,4544.474016,1511308799999,37074997.58090905,20798,0,0,0
1511308800000,8091.09,8322.68,8091.09,8205.92,3545.00571,1511395199999,29124078.47217724,14752,0,0,0
1511395200000,8233.03,8260.0,8000.0,8019.99,4093.952687,1511481599999,33400702.99957629,16625,0,0,0
1511481600000,8019.97,8369.0,7850.0,8138.0,4411.789112,1511567999999,35840264.45804051,19754,0,0,0
1511568000000,8138.99,8734.78,8090.0,8700.01,4292.623682,1511654399999,36093005.20140187,18632,0,0,0
1511654400000,8700.04,9350.0,8604.72,9128.02,4147.380237,1511740799999,37138533.83941873,19268,0,0,0
1511740800000,9128.0,9654.28,9112.04,9650.0,4521.625707,1511827199999,42961064.95202934,22806,0,0,0
1511827200000,9650.0,9939.0,9570.5,9896.8,4917.210985,1511913599999,48235644.0576554,18923,0,0,0
1511913600000,9896.79,11300.03,8520.0,9687.88,13352.538715,1511999999999,135976167.45757934,47894,0,0,0
1512000000000,9687.88,10900.0,8850.8,9838.96,9389.574329,1512086399999,91430904.34116387,41153,0,0,0
1512086400000,9837.0,10898.0,9380.0,10782.99,6134.923633,1512172799999,62260697.58291551,32375,0,0,0
1512172800000,10775.04,11190.0,10620.0,10890.01,4765.439757,1512259199999,52046689.84006951,29694,0,0,0
1512259200000,10902.69,11825.0,10500.0,11165.41,5346.636524,1512345599999,60350708.29332783,39335,0,0,0
1512345600000,11165.41,11600.0,10802.0,11579.0,4663.424562,1512431999999,52814985.63993067,32232,0,0,0
1512432000000,11571.03,11853.0,11447.68,11699.99,5550.732055,1512518399999,64721253.04527842,31317,0,0,0
1512518400000,11699.99,13615.23,11665.58,13550.05,6707.946319,1512604799999,84409526.69576178,40196,0,0,0
1512604800000,13541.01,16649.96,13050.0,16599.0,7487.065695,1512691199999,109555325.34649764,57541,0,0,0
1512691200000,16599.0,17204.99,14015.0,15880.0,17589.013136,1512777599999,271586476.6191432,84727,0,0,0
1512777600000,15880.01,16269.3,12535.0,14656.07,13918.758687,1512863999999,205372672.98786432,66738,0,0,0
1512864000000,14664.01,15720.12,12368.0,14899.98,16553.037173,1512950399999,233767963.46201488,80669,0,0,0
1512950400000,14946.26,17470.0,14901.08,16587.97,11820.401762,1513036799999,193045127.9036004,71373,0,0,0
1513036800000,16587.97,16976.45,15875.0,16349.99,9436.802411,1513123199999,155716213.09834388,76032,0,0,0
1513123200000,16349.99,16546.0,14666.56,16033.29,12416.328801,1513209599999,196769674.31153056,83847,0,0,0
1513209600000,16030.34,16445.0,15450.0,16334.98,11616.867151,1513295999999,186092495.1834846,86150,0,0,0
1513296000000,16334.98,17991.0,16298.45,17539.83,9181.273947,1513382399999,159809704.04408672,85478,0,0,0
1513382400000,17516.81,19539.0,17190.01,19102.66,4202.628709,1513468799999,76293721.36508314,51777,0,0,0
1513468800000,19120.19,19798.68,18510.0,18860.02,9177.183434,1513555199999,175867439.47045135,84581,0,0,0
1513555200000,18860.04,19300.0,17029.98,18856.25,10624.633071,1513641599999,196339245.745198,91956,0,0,0
1513641600000,18856.25,18950.0,16300.0,17295.2,13210.74822,1513727999999,232790625.92336664,116569,0,0,0
1513728000000,17295.2,17720.35,14777.66,16488.98,13450.496693,1513814399999,221193892.50223887,129762,0,0,0
1513814400000,16480.52,17309.5,14022.0,15492.64,20324.2173,1513900799999,320176825.29037607,117731,0,0,0
1513900800000,15514.03,15699.34,10961.0,13326.61,36076.271175,1513987199999,477509934.71828645,243261,0,0,0
1513987200000,13326.61,14950.0,12978.18,13300.0,13141.538875,1514073599999,184759685.33206663,135005,0,0,0
1514073600000,13300.0,13819.99,11640.0,13500.0,28557.534988,1514159999999,365709589.60302895,173557,0,0,0
1514160000000,13500.0,14300.0,12708.0,13699.34,15748.207607,1514246399999,213139657.6289145,116416,0,0,0
1514246400000,13699.34,16050.0,13533.0,15689.01,15034.668104,1514332799999,224843731.89656883,133133,0,0,0
1514332800000,15709.98,16498.05,14200.15,15459.99,14959.864723,1514419199999,231229932.48204055,142202,0,0,0
1514419200000,15459.97,15539.99,13150.0,14182.11,21717.858014,1514505599999,303401227.98652,178032,0,0,0
1514505600000,14199.14,14981.0,13850.0,14378.9,18072.008116,1514591999999,260911629.21807677,142100,0,0,0
1514592000000,14378.99,14398.85,11750.0,12440.01,19221.158039,1514678399999,247803953.75248587,190204,0,0,0
1514678400000,12345.1,14050.11,12149.98,13716.36,11768.989718,1514764799999,155283285.36704132,138893,0,0,0
1514764800000,13715.65,13818.55,12750.0,13380.0,8609.915844,1514851199999,114799747.44197056,105595,0,0,0
1514851200000,13382.16,15473.49,12890.02,14675.11,20078.092111,1514937599999,279717107.4337192,177728,0,0,0
1514937600000,14690.0,15307.56,14150.0,14919.51,15905.667639,1515023999999,236116868.33619007,162787,0,0,0
1515024000000,14919.51,15280.0,13918.04,15059.54,21329.649574,1515110399999,312781583.79830784,170310,0,0,0
1515110400000,15059.56,17176.24,14600.0,16960.39,23251.491125,1515196799999,369321956.4868375,192969,0,0,0
1515196800000,16960.39,17143.13,16011.21,17069.79,18571.457508,1515283199999,309216920.9864104,158242,0,0,0
1515283200000,17069.79,17099.96,15610.0,16150.03,12493.125558,1515369599999,206194706.37068355,120269,0,0,0
1515369600000,16218.85,16322.3,12812.0,14902.54,26600.609912,1515455999999,396569997.15746266,208642,0,0,0
1515456000000,14902.54,15500.0,14011.05,14400.0,14315.004253,1515542399999,210630187.45766863,156656,0,0,0
1515542400000,14401.0,14955.66,13131.31,14907.09,17411.001655,1515628799999,244011366.763028,161476,0,0,0
1515628800000,14940.0,14968.68,11400.0,13238.78,33554.723751,1515715199999,446587594.6937379,239416,0,0,0
1515715200000,13238.76,14109.78,12500.0,13740.01,16417.162137,1515801599999,222516076.27145907,134452,0,0,0
1515801600000,13749.95,14580.0,13706.15,14210.0,12221.508528,1515887999999,173086488.54788405,123639,0,0,0
1515888000000,14210.0,14339.5,12569.2,13474.99,17017.894329,1515974399999,226525305.12938112,152364,0,0,0
1515974400000,13477.98,14249.99,13147.79,13539.93,14652.094705,1516060799999,200614554.538343,145362,0,0,0
1516060800000,13500.0,13542.93,9035.0,10900.0,63401.169175,1516147199999,722150828.1494024,418243,0,0,0
1516147200000,10899.99,11680.99,9037.94,10988.79,72331.796646,1516233599999,744154180.1312059,517293,0,0,0
1516233600000,10972.59,11878.82,10435.33,10961.97,48464.434937,1516319999999,541289614.0584047,393112,0,0,0
1516320000000,10960.0,11795.0,10360.0,11474.98,34129.375421,1516406399999,382773499.2265792,273271,0,0,0
1516406400000,11474.98,13099.0,11412.45,12799.94,28768.857827,1516492799999,358561107.78097045,251647,0,0,0
1516492800000,12799.8,12799.8,10965.0,11530.0,41379.773426,1516579199999,485289230.8188924,360207,0,0,0
1516579200000,11530.0,11926.35,9900.24,10760.05,43752.606791,1516665599999,475716514.20869696,363264,0,0,0
1516665600000,10760.05,11399.0,9905.0,10799.18,37473.922552,1516751999999,399419413.2329807,355286,0,0,0
1516752000000,10799.14,11570.48,10500.0,11349.99,27158.587762,1516838399999,299470607.4302002,293429,0,0,0
1516838400000,11349.96,11794.05,10950.21,11175.27,20839.954183,1516924799999,236081364.97365227,221040,0,0,0
1516924800000,11184.7,11643.0,10311.15,11089.0,33056.87196,1517011199999,360482470.17375433,314720,0,0,0
1517011200000,11089.0,11650.0,10842.69,11491.0,18860.768345,1517097599999,212663199.53348225,207478,0,0,0
1517097600000,11499.98,12244.0,11408.0,11879.95,16887.339524,1517183999999,200211582.9434541,206247,0,0,0
1517184000000,11879.95,11975.02,11139.55,11251.0,14170.377538,1517270399999,162110154.87880376,169199,0,0,0
1517270400000,11250.11,11308.42,9900.0,10237.51,25554.372946,1517356799999,268978329.50861526,259212,0,0,0
1517356800000,10230.0,10425.85,9700.0,10285.1,18015.956805,1517443199999,181644207.11316264,201422,0,0,0
1517443200000,10285.1,10335.0,8750.99,9224.52,33564.764311,1517529599999,317636345.9843711,316020,0,0,0
1517529600000,9224.52,9250.0,8010.02,8873.03,49971.626975,1517615999999,434236483.7044874,453411,0,0,0
1517616000000,8873.03,9473.01,8229.0,9199.96,28725.000735,1517702399999,256834729.0599109,327519,0,0,0
1517702400000,9199.96,9368.0,7930.0,8184.81,32014.308449,1517788799999,274912288.421322,356134,0,0,0
1517788800000,8179.99,8382.8,6625.0,6939.99,63403.182579,1517875199999,471166218.7134473,533510,0,0,0
1517875200000,6939.63,7878.0,6000.01,7652.14,100201.500307,1517961599999,684364276.3666689,785996,0,0,0
1517961600000,7655.02,8476.0,7150.01,7599.0,60778.460497,1518047999999,477935038.8117769,514893,0,0,0
1518048000000,7599.0,7844.0,7572.09,7784.02,1521.537318,1518134399999,11770168.04386595,12417,0,0,0
1518134400000,7789.9,8738.0,7789.9,8683.92,20482.910825,1518220799999,173348469.81187892,273091,0,0,0
1518220800000,8683.93,9065.78,8120.0,8533.98,49381.512653,1518307199999,423411421.93098,537578,0,0,0
1518307200000,8533.99,8549.0,7726.53,8063.88,45025.187952,1518393599999,366966437.2498885,524626,0,0,0
1518393600000,8063.82,8989.0,8053.0,8903.0,41987.85049,1518479999999,362440826.9943769,477660,0,0,0
1518480000000,8903.0,8950.0,8351.0,8539.9,35454.972956,1518566399999,305165143.6969234,401893,0,0,0
1518566400000,8535.17,9489.6,8533.0,9449.99,40811.952867,1518652799999,370126692.728233,514897,0,0,0
1518652800000,9449.98,10219.5,9301.5,10000.09,52427.596715,1518739199999,512388484.73178285,608349,0,0,0
1518739200000,10000.89,10323.37,9666.0,10159.98,38161.205974,1518825599999,381103299.2238848,405310,0,0,0
1518825600000,10156.07,11075.07,10050.0,11039.55,41882.108407,1518911999999,446012696.1692673,413585,0,0,0
1518912000000,11039.55,11274.0,10080.0,10383.43,61137.380728,1518998399999,649423311.3100228,537534,0,0,0
1518998400000,10375.01,11250.0,10270.33,11153.0,40831.417131,1519084799999,443766562.68306607,366882,0,0,0
1519084800000,11147.11,11786.01,11100.59,11200.99,48153.354288,1519171199999,551573232.2429588,432197,0,0,0
1519171200000,11195.07,11304.03,10200.0,10437.6,68113.818754,1519257599999,731537130.492186,542340,0,0,0
1519257600000,10439.02,10933.44,9679.0,9811.04,67060.166483,1519343999999,682006373.869588,506273,0,0,0
1519344000000,9815.55,10435.0,9570.19,10131.04,57202.70237,1519430399999,571800753.4709765,467480,0,0,0
1519430400000,10131.04,10496.97,9352.0,9694.51,40888.156299,1519516799999,405618586.64803785,337918,0,0,0
1519516800000,9694.51,9847.0,9274.8,9590.0,28373.517586,1519603199999,271286599.1260862,233567,0,0,0
1519603200000,9590.0,10444.32,9350.0,10324.0,34878.292756,1519689599999,347559259.73845184,285276,0,0,0
1519689600000,10321.0,10870.0,10121.0,10569.04,30705.385123,1519775999999,324295371.1414657,240542,0,0,0
1519776000000,10584.33,11098.0,10300.0,10326.76,30800.983782,1519862399999,327914696.13067526,277886,0,0,0
1519862400000,10325.64,11060.41,10240.0,10920.0,25092.55393,1519948799999,268172535.3811293,230428,0,0,0
1519948800000,10923.36,11200.0,10770.0,11039.0,23910.71009,1520035199999,262936307.0078576,211691,0,0,0
1520035200000,11038.99,11544.0,11015.01,11464.48,21287.15328,1520121599999,241749497.9024717,190444,0,0,0
1520121600000,11464.47,11565.0,11050.02,11515.0,17295.918653,1520207999999,194849579.12502077,168359,0,0,0
1520208000000,11515.0,11710.0,11415.01,11454.0,15144.231063,1520294399999,174866951.39806527,164318,0,0,0
1520294400000,11455.0,11455.0,10555.48,10716.48,29515.572363,1520380799999,323842216.64859617,250306,0,0,0
1520380800000,10716.48,10899.0,9389.31,9910.0,50647.67108,1520467199999,514808033.4879209,396721,0,0,0
1520467200000,9910.0,10099.0,9060.0,9271.64,41109.473226,1520553599999,394641280.63843673,336514,0,0,0
1520553600000,9267.07,9410.0,8329.0,9227.0,64112.291407,1520639999999,567082901.1319405,462712,0,0,0
1520640000000,9230.0,9490.0,8667.07,8770.22,37180.012857,1520726399999,341210248.41481787,288066,0,0,0
1520726400000,8770.22,9740.0,8450.0,9533.57,44325.973386,1520812799999,403491260.9275316,333367,0,0,0
1520812800000,9533.57,9888.88,8780.0,9131.34,42230.77793,1520899199999,395562731.86503726,336642,0,0,0
1520899200000,9131.34,9474.0,8823.0,9150.0,40191.409358,1520985599999,367353984.7132836,342734,0,0,0
1520985600000,9151.92,9333.78,7900.28,8170.0,49708.094108,1521071999999,426058009.75594646,399127,0,0,0
1521072000000,8184.01,8430.0,7650.0,8240.98,52291.022277,1521158399999,422130717.47310126,400529,0,0,0
1521158400000,8240.98,8611.64,7900.0,8260.0,38815.409893,1521244799999,322355002.16519487,255807,0,0,0
1521244800000,8260.0,8348.62,7721.99,7824.8,33110.206329,1521331199999,265973111.6176285,292041,0,0,0
1521331200000,7824.01,8317.4,7322.0,8189.99,59488.231711,1521417599999,458311733.5188204,423336,0,0,0
1521417600000,8189.0,8705.23,8088.4,8600.0,55297.084942,1521503999999,462654338.98212785,360414,0,0,0
1521504000000,8595.01,9050.0,8280.0,8909.98,44865.105835,1521590399999,387879393.4706143,298261,0,0,0
1521590400000,8909.96,9177.01,8750.6,8885.0,39972.405371,1521676799999,358157473.3612324,293696,0,0,0
1521676800000,8884.82,9100.0,8465.1,8722.9,40617.556809,1521763199999,354804129.3433086,276449,0,0,0
1521763200000,8720.0,8909.0,8269.0,8898.03,39991.007666,1521849599999,340755592.544531,278571,0,0,0
1521849600000,8898.04,8999.95,8491.0,8546.86,35466.609572,1521935999999,313254829.9051367,270300,0,0,0
1521936000000,8531.25,8669.85,8365.77,8470.15,29001.769316,1522022399999,247023172.30795503,215660,0,0,0
1522022400000,8470.14,8514.89,7831.0,8134.23,44033.59566,1522108799999,358429758.8731952,310462,0,0,0
1522108800000,8134.22,8215.94,7730.0,7795.51,37427.64805,1522195199999,297609656.4404365,266540,0,0,0
1522195200000,7795.51,8109.0,7728.0,7949.3,26401.33167,1522281599999,209186093.18317956,183620,0,0,0
1522281600000,7949.3,7975.0,6941.11,7090.14,54620.915125,1522367999999,405591158.6323181,359537,0,0,0
1522368000000,7090.16,7292.43,6600.1,6840.23,65306.031976,1522454399999,450352009.170998,400057,0,0,0
1522454400000,6840.24,7223.36,6777.0,6923.91,36868.539087,1522540799999,258341534.47236213,240293,0,0,0
1522540800000,6922.0,7049.98,6430.0,6813.01,44071.430463,1522627199999,297470498.81956285,260942,0,0,0
1522627200000,6813.01,7125.0,6765.0,7056.0,32123.560072,1522713599999,224322159.41331607,206780,0,0,0
1522713600000,7063.97,7520.0,7011.01,7405.21,37787.331811,1522799999999,277080072.7617128,248143,0,0,0
1522800000000,7405.21,7427.52,6707.0,6796.1,42227.183804,1522886399999,297443582.7461225,277249,0,0,0
1522886400000,6796.1,6902.0,6566.69,6770.76,39029.73146,1522972799999,263446941.1321242,238476,0,0,0
1522972800000,6770.0,6850.0,6500.0,6601.39,27455.01192,1523059199999,182139799.80865908,162456,0,0,0
1523059200000,6601.39,7070.0,6586.28,6895.8,32269.578267,1523145599999,222323863.54144785,178577,0,0,0
1523145600000,6895.81,7109.13,6880.0,7018.0,21427.673165,1523231999999,149967346.66269,152461,0,0,0
1523232000000,7011.04,7185.0,6611.0,6782.72,34078.297206,1523318399999,234309953.7503344,212669,0,0,0
1523318400000,6781.55,6890.0,6656.0,6843.9,22326.728095,1523404799999,151417844.2663968,147755,0,0,0
1523404800000,6839.56,6990.0,6787.0,6953.79,23997.871177,1523491199999,165264003.41270605,155607,0,0,0
1523491200000,6953.78,8012.23,6743.2,7923.0,64861.595987,1523577599999,485176252.48933566,404588,0,0,0
1523577600000,7922.99,8233.39,7732.0,7877.41,55044.523148,1523663999999,439884522.7119489,351905,0,0,0
1523664000000,7877.48,8186.0,7810.0,7999.01,31621.286357,1523750399999,252868761.32061628,194500,0,0,0
1523750400000,8004.0,8429.54,7999.02,8355.0,27946.720444,1523836799999,230287099.58430216,181778,0,0,0
1523836800000,8355.07,8419.0,7867.0,8064.92,36664.069715,1523923199999,295817536.4749528,226748,0,0,0
1523923200000,8064.92,8173.7,7825.4,7885.02,32152.603567,1524009599999,258221765.57371348,221228,0,0,0
1524009600000,7890.96,8236.43,7868.0,8173.0,26969.04457,1524095999999,217649160.11017892,183472,0,0,0
1524096000000,8173.99,8296.0,8080.0,8278.0,27113.847464,1524182399999,222675105.7884542,196821,0,0,0
1524182400000,8273.84,8930.0,8177.09,8856.98,39795.337485,1524268799999,337288580.42571294,289687,0,0,0
1524268800000,8852.12,9035.0,8565.0,8915.31,40872.229909,1524355199999,358915978.10403395,295374,0,0,0
1524355200000,8915.31,9020.67,8727.68,8787.02,29458.25348,1524441599999,261804372.9093471,229871,0,0,0
1524441600000,8785.7,8985.0,8745.0,8934.01,25838.114709,1524527999999,229754640.59668773,190944,0,0,0
1524528000000,8934.0,9731.01,8922.0,9619.99,46268.790106,1524614399999,431210048.0625035,326608,0,0,0
1524614400000,9618.96,9759.82,8730.0,8869.99,81110.037589,1524700799999,745137762.9688668,477363,0,0,0
1524700800000,8869.99,9307.48,8651.62,9266.0,43300.304245,1524787199999,385046648.1378661,285850,0,0,0
